iso3,year,region,income_group,homrates_unodc,homrates_who,deport_convict,deport_convict_d,deport_convict_lead,deport_nonconvict,deport_nonconvict_d,corruption,crime_US_weight,GDP_growth,GDPpercapita_const2010USD_log,gini_mkt,instr_benef_medicaidpregn_lag1,instr_enforce_everify_lag1,,polity2,pop_sh14,population_log,,remittances_GDP,urban_interp,war_intrastate,yr_sch
LUX,2002,Europe & Central Asia,High income: OECD,NA,1.915704053,0,NA,NA,NA,NA,5,NA,3.819469797,11.48542679,44.1,NA,NA,,10,18.89251475,13.00846653,,3.500550138,83.8,0,9.797226561
LVA,1998,Europe & Central Asia,High income: nonOECD,NA,14.6534604,0.041493449,NA,-0.082986898,NA,NA,NA,NA,6.521769281,8.74653267,51.7,NA,NA,,8,19.08216545,14.69514519,,0.688503171,68.3,0,9.199285441
LVA,2000,Europe & Central Asia,High income: nonOECD,NA,12.71452223,0.083665135,-0.082986898,0.158718272,0.378721647,NA,3,519.5232019,5.406859478,8.842821576,52.5,NA,NA,,8,17.85653917,14.67736622,,3.176917216,68.1,0,9.34
LVA,2002,Europe & Central Asia,High income: nonOECD,NA,11.96122902,0.14353932,0.158718272,0.062215465,NA,NA,2,498.8215004,7.103025871,8.998587352,53.4,0.662026295,0,,8,16.47898471,14.65283297,,1.177886171,68,0,9.655324521
LVA,2004,Europe & Central Asia,High income: nonOECD,8.425,10.19209552,0.205165701,0.062215465,-0.040620108,NA,NA,2,461.9111369,8.335544621,9.180168679,54,0.718484145,0,,8,15.22909531,14.63225583,,1.519204703,68,0,10.06373768
LVA,2006,Europe & Central Asia,High income: nonOECD,5.74,10.05022904,0.246490634,-0.040620108,0.141182227,0.807089514,-0.119185345,2,476.0307038,11.88938797,9.414114571,54.5,0.718484145,0,,8,14.46246062,14.61227739,,2.237794273,68,0,10.42950166
LVA,2008,Europe & Central Asia,High income: nonOECD,4.475,8.267350229,0.228919675,0.141182227,-0.083123084,0.731006488,0.058671564,2,449.1704563,-3.608915561,9.490879242,54.9,0.701469451,0.030162413,,8,14.06122159,14.59360624,,5.394838699,67.9,0,10.64885249
LVA,2010,Europe & Central Asia,High income: nonOECD,4.225,6.651899296,0.212571498,-0.083123084,0.302348717,1.274446992,0.600039853,2,404.5050271,-3.78964989,9.334875624,55.1,0.757927301,0.099767981,,8,14.08930702,14.55628294,,5.293749283,67.7,0,10.65
LVA,2012,Europe & Central Asia,High income: nonOECD,4.05,6.326379788,0.610214579,0.302348717,0.512553141,0.901214889,-0.843322533,2.5,387.6187935,4.005269307,9.466619774,55.2,0.786542923,0.102088167,,8,14.40823394,14.52567168,,5.331186764,67.4,0,10.36254419
LVA,2014,Europe & Central Asia,High income: nonOECD,3.65,6.441908207,0.775066374,0.512553141,NA,0.92106801,-0.090317512,2.5,370.2757927,2.119918779,9.533651718,55.3,0.787316319,0.312451663,,8,14.91222022,14.5055439,,4.911185993,67,0,9.716085057
MAR,2004,Middle East & North Africa,Lower middle income,1.635,NA,0.160054791,0.02735078,-0.054942357,0.237978622,0.010502474,3,503.6393066,4.797018362,7.745149308,41.8,0.594402673,0,,-6,31.26927957,17.22266632,,7.078849128,54.7,0,4.22606254
MAR,2006,Middle East & North Africa,Lower middle income,1.58,NA,0.099450414,-0.054942357,0.01388508,0.223252224,-0.07763826,3,514.3321637,7.574631645,7.827111172,41.9,0.594402673,0,,-6,30.29177878,17.24527421,,7.941878637,55.7,0,4.4573839
MAR,2008,Middle East & North Africa,Lower middle income,1.515,NA,0.092288883,0.01388508,0.028394544,0.145148466,-0.112379258,3,488.2718881,5.923277686,7.895893369,41.8,0.57059315,0.041353383,,-6,29.25848791,17.26856815,,7.452699274,57,0,4.70207585
MAR,2010,Middle East & North Africa,Lower middle income,1.38,0.218742432,0.138276474,0.028394544,-0.015507092,0.128999726,0.016131907,3,431.1955723,3.815717917,7.949516655,41.7,0.666248956,0.090225564,,-6,28.49654388,17.29396644,,6.889900968,58.2,0,4.96
MAR,2012,Middle East & North Africa,Lower middle income,1.26,0.294122138,0.11180071,-0.015507092,-0.049806252,0.071062764,-0.048078927,2,406.4227652,3.009961262,8.002130578,41.6,0.711361738,0.091478697,,-4,28.00698414,17.32208213,,6.622722999,59.3,0,5.231156349
MAR,2014,Middle East & North Africa,Lower middle income,1.165,NA,0.074942316,-0.049806252,NA,0.049834051,-0.004720824,2,397.8145781,2.551109611,8.042445209,41.5,0.711779449,0.337510443,,-4,27.80450842,17.35118295,,7.075405774,60,0,5.515544899
MDA,1996,Europe & Central Asia,Lower middle income,NA,17.81149963,0,0,0,0,0,NA,NA,-5.877060161,6.932551873,55.4,NA,NA,,7,26.02069669,15.11508841,,5.13706775,46.3,0,NA
MDA,1998,Europe & Central Asia,Lower middle income,NA,12.22107895,0,0,0.082426821,0.054731422,0,NA,NA,-6.54219202,6.885330713,56.1,NA,NA,,7,24.90139384,15.11098594,,7.451674788,45.6,0,NA
MDA,2000,Europe & Central Asia,Lower middle income,NA,11.55578801,0.041213411,0.082426821,-0.045625538,0,0,2,520.5887374,2.107716052,6.875529746,56.4,NA,NA,,7,23.4551327,15.10738215,,13.78267481,44.6,0,NA
MDA,2002,Europe & Central Asia,Lower middle income,NA,10.76518372,0.018400642,-0.045625538,0.074188201,NA,NA,1.5,494.6703013,7.799999787,7.014401142,56.7,0.763988522,0,,8,21.47671704,15.10283008,,19.41187105,43.5,0,NA
MDA,2004,Europe & Central Asia,Lower middle income,7.15,8.395932739,0.092399803,0.074188201,0.056364775,NA,NA,1.5,456.9534433,7.39999984,7.154994907,56.7,0.770444763,0,,8,19.39024616,15.09753964,,26.99413077,43,0,NA
MDA,2006,Europe & Central Asia,Lower middle income,6.72,7.770554851,0.13930706,0.056364775,0.084738954,0.194936989,-0.05462471,1.5,465.9131277,4.799999869,7.279411462,56.6,0.770444763,0,,9,17.91713815,15.09232733,,34.49900208,43.7,0,NA
MDA,2008,Europe & Central Asia,Lower middle income,5.5,7.10807903,0.209917881,0.084738954,0.000570635,0.643971885,0.841018596,1.5,439.8936872,7.8000001,7.388298663,56.4,0.75107604,0.039454806,,9,17.04719028,15.08810641,,31.18217113,45.3,0,NA
MDA,2010,Europe & Central Asia,Lower middle income,6.275,6.720429246,0.322652099,0.000570635,0.421584554,0.911976906,-0.025791221,2,397.3403156,7.100000092,7.397277078,56.1,0.791248207,0.106886657,,9,16.51602737,15.08584538,,30.1608641,47,0,NA
MDA,2012,Europe & Central Asia,Lower middle income,6.535,5.660516051,0.603979183,0.421584554,-0.336828255,1.067482579,-0.027396398,2,383.8763989,-0.700000153,7.4567496,55.7,0.840028694,0.108321377,,9,16.03656428,15.08513598,,27.26870922,48,0,NA
MDA,2014,Europe & Central Asia,Lower middle income,3.67,5.90283023,0.435671541,-0.336828255,NA,0.534137166,-0.252226597,2,364.098924,4.799999749,7.594351358,55.5,0.842898135,0.217360115,,9,15.7838975,15.08425851,,26.00337595,47.9,0,NA
MDV,2002,South Asia,Upper middle income,NA,0.507933213,0,NA,NA,0,NA,NA,NA,5.393036179,8.377992382,45.7,NA,NA,,NA,36.85860957,12.60148742,,0.224316836,29.9,0,4.37731078
MEX,1996,Latin America & Caribbean,Upper middle income,NA,15.86481745,28.37580251,4.314331522,18.26935658,16.71290475,16.39475301,2,NA,5.874766683,8.936391431,48.4,NA,NA,,4,35.75813681,18.37659773,,1.245331766,73.6,0,7.299110033
MEX,1998,Latin America & Caribbean,Upper middle income,NA,13.86355543,45.3055114,18.26935658,7.35342326,69.5455202,69.48441686,3,NA,4.701842416,9.017422139,49.2,NA,NA,,6,34.99085259,18.40882531,,1.29504248,74.1,0,7.462915246
MEX,2000,Latin America & Caribbean,Upper middle income,NA,11.37594508,55.49925546,7.35342326,-2.025480558,93.15607285,-0.377449451,2,566.0414274,5.296473838,9.06644659,48.9,NA,NA,,8,34.25548861,18.43773128,,1.100675108,74.7,0,7.66
MEX,2002,Latin America & Caribbean,Upper middle income,NA,9.697553751,54.91627503,-2.025480558,13.0458773,66.16712031,-41.09628834,2,558.7215793,0.131917169,9.036107914,48.3,0.5337903,0,,8,33.47944655,18.46331493,,1.487331489,75.3,0,7.95517201
MEX,2004,Latin America & Caribbean,Upper middle income,9.03,9.037256807,63.03529636,13.0458773,-0.427336686,84.37822283,46.41212797,2,512.2001724,4.295714251,9.067311282,47.6,0.539982334,0,,8,32.6837277,18.48829811,,2.578551704,76,0,8.292472974
MEX,2006,Latin America & Caribbean,Upper middle income,9.21,9.242245565,65.85703912,-0.427336686,1.748730971,96.86161009,5.669210384,2,517.6643408,4.944514348,9.116915613,48.6,0.539982334,0,,8,31.79838208,18.51683037,,2.749749168,76.6,0,8.586507876
MEX,2008,Latin America & Caribbean,Upper middle income,10.01,9.960657146,68.51655144,1.748730971,41.22982742,133.69313,46.18552514,2,495.5163744,1.40029037,9.130452362,50.1,0.547722377,0.040491577,,8,30.80402143,18.54873801,,2.364666645,77.2,0,8.769241814
MEX,2010,Latin America & Caribbean,Upper middle income,19.33,18.73506348,97.84277437,41.22982742,15.8963458,138.4137131,-25.94570098,2.5,432.8577101,5.11019849,9.100478788,49.9,0.767708587,0.123297641,,8,29.79984366,18.58040678,,2.100623947,77.8,0,8.79
MEX,2012,Latin America & Caribbean,Upper middle income,21.94,21.03576212,123.6032484,15.8963458,-26.30226278,123.039251,2.662429114,2,412.225735,4.018173869,9.150049465,49.7,0.814196162,0.126226915,,8,28.84021871,18.60988115,,1.955897688,78.4,0,8.598862434
MEX,2014,Latin America & Caribbean,Upper middle income,17.3,16.46639129,109.2138994,-26.30226278,NA,127.0110754,-9.622448352,2,396.0421734,2.265333945,9.158262659,48.9,0.814247988,0.203194711,,8,27.92514506,18.63757763,,1.910112962,79.1,0,8.145909117
MKD,1998,Europe & Central Asia,Upper middle income,NA,2.293494213,0.056029046,NA,0.072882689,NA,NA,NA,NA,3.378735622,8.070078634,53.7,NA,NA,,6,23.72144527,14.51466814,,1.770845022,59.5,0,NA
MKD,2000,Europe & Central Asia,Upper middle income,NA,2.807938532,0.129288816,0.072882689,0.145402798,NA,NA,NA,483.6210366,4.549135778,8.145791613,54.4,NA,NA,,6,22.6795602,14.52591743,,2.144823132,59.4,0,NA
MKD,2002,Europe & Central Asia,Upper middle income,NA,4.890124811,0.146418029,0.145402798,0.096070952,0.928913608,0.240307534,NA,465.3735772,1.494028679,8.122558833,55.1,0.586382114,0,,9,21.64082877,14.53282729,,2.635467522,59.3,0,NA
MKD,2004,Europe & Central Asia,Upper middle income,2.92,2.968244868,0.364900359,0.096070952,-0.049619176,NA,0.288598123,NA,428.7722561,4.674428357,8.186267675,55.7,0.720528455,0,,9,20.71761122,14.53678202,,3.748488079,59.1,0,NA
MKD,2006,Europe & Central Asia,Upper middle income,2.2,2.522181251,0.351658719,-0.049619176,0.047675749,NA,0.433066132,NA,444.0560976,5.137025162,8.279554119,56.3,0.720528455,0,,9,19.77156235,14.53974208,,3.884969632,59.1,0,NA
MKD,2008,Europe & Central Asia,Upper middle income,1.875,2.129378847,0.38714344,0.047675749,0.240831614,1.887032003,1.012702883,NA,420.0216463,5.471711774,8.393502914,56.7,0.75,0.004065041,,9,18.75032045,14.5417917,,4.103375191,59.1,0,NA
MKD,2010,Europe & Central Asia,Upper middle income,1.89,1.763212795,0.579714553,0.240831614,-0.19385866,1.690947765,-0.96992127,NA,384.5030488,3.358760114,8.421321757,57.1,0.761178862,0.044715447,,9,17.90554,14.54341611,,4.123782291,59.3,0,NA
MKD,2012,Europe & Central Asia,Upper middle income,1.425,1.519335521,0.482363227,-0.19385866,NA,1.03704921,-0.532823438,NA,371.4184959,-0.456184412,8.438287922,57.2,0.767276423,0.044715447,,9,17.2640687,14.54500703,,4.044570724,59.6,0,NA
MKD,2014,Europe & Central Asia,Upper middle income,1.325,NA,NA,NA,NA,NA,NA,NA,351.8869919,3.629641308,8.501107724,57.3,0.767276423,0.303861789,,9,16.97510704,14.5466734,,3.225750747,60.1,0,NA
MLT,1996,Middle East & North Africa,High income: nonOECD,NA,1.055495523,0,NA,0,0,NA,4,NA,3.777335762,9.628620483,NA,NA,NA,,NA,21.41122202,12.8476765,,0.367522949,91.2,0,9.460640339
MLT,1998,Middle East & North Africa,High income: nonOECD,NA,1.16965289,0,0,NA,0,0,4,NA,5.125601231,9.715773449,NA,NA,NA,,NA,20.69993984,12.86174379,,0.333801194,91.9,0,9.632259059
MMR,2004,East Asia & Pacific,Lower middle income,1.68,NA,0.005482419,0.003058421,-0.006240417,NA,NA,1,495.3448052,13.56466162,6.284526069,NA,0.781385281,0,,-8,31.12421724,17.68824595,,1.103143845,29.8,0,4.11519116
MMR,2006,East Asia & Pacific,Lower middle income,1.595,NA,0.005156488,-0.006240417,0,0.021549697,0.00369956,1,501.5077056,13.07610138,6.518710094,NA,0.781385281,0,,-8,30.8060721,17.70419275,,0.794123341,31,0,4.3478006
MMR,2008,East Asia & Pacific,Lower middle income,1.66,NA,0,0,0,NA,NA,1.5,474.6918615,10.25530539,6.716709414,NA,0.744155844,0.013852814,,-6,30.42642978,17.71707409,,0.171813032,32.4,0,4.5925409
MMR,2010,East Asia & Pacific,Lower middle income,1.63,NA,0,0,0,NA,NA,1.5,422.0464069,9.634439452,6.895416046,37.3,0.841991342,0.045021645,,-6,29.97819439,17.73064663,,0.231838845,33.6,0,4.85
MMR,2012,East Asia & Pacific,Lower middle income,2.375,NA,0,0,0,NA,NA,1.5,405.5979654,7.332670447,7.004161372,38.5,0.870995671,0.046753247,,-3,29.16938781,17.74707172,,0.458168423,34.6,0,5.1208179
MMR,2014,East Asia & Pacific,Lower middle income,2.44,NA,0,0,NA,NA,NA,1.5,386.1095671,7.991243344,7.143715616,39.6,0.870995671,0.186580087,,-3,28.361974,17.76529517,,0.4262477,35.3,0,5.4056346
MNE,2008,Europe & Central Asia,Upper middle income,2.905,1.621546761,0,NA,0,0,NA,NA,NA,6.922597533,8.845085905,45.8,NA,NA,,NA,19.67949389,13.33257406,,6.5576915,61.6,0,NA
MNE,2010,Europe & Central Asia,Upper middle income,2.895,NA,0,0,1.289073011,0,0,NA,NA,2.463732399,8.807214699,45.9,NA,NA,,NA,19.24521653,13.33655175,,8.098432075,61.5,0,NA
MNE,2012,Europe & Central Asia,Upper middle income,3.045,NA,1.04771094,1.289073011,-0.484968864,0.725442687,0.644536506,NA,NA,-2.723767869,8.809481654,46.1,NA,NA,,NA,18.96482361,13.33844364,,9.731779481,62.1,0,NA
MNE,2014,Europe & Central Asia,Upper middle income,2.4,NA,1.12644829,-0.484968864,NA,1.12644829,0.159567642,NA,NA,1.783708964,8.860090193,46.1,NA,NA,,NA,18.62017544,13.34038986,,9.400104235,64,0,NA
MNG,2004,East Asia & Pacific,Upper middle income,13.615,NA,0.150972194,0.037436289,-0.003831577,NA,0.908094988,2,NA,10.62540596,7.581460637,38.8,NA,NA,,10,29.91947396,14.73053329,,10.16572389,58.9,0,8.405757719
MNG,2006,East Asia & Pacific,Upper middle income,14.44,NA,0.157348303,-0.003831577,0.224127105,NA,0.198157166,2,NA,8.556234809,7.709377664,39.3,NA,NA,,10,28.12348027,14.75474095,,4.545676462,60,0,8.729464486
MNG,2008,East Asia & Pacific,Upper middle income,9.68,NA,0.306004747,0.224127105,0.246194918,1.532700261,-0.198091607,2,NA,8.900367946,7.86516067,39.2,NA,NA,,10,27.1874956,14.78178351,,3.994070817,61,0,9.00955673
MNG,2010,East Asia & Pacific,Upper middle income,8.505,NA,0.481994127,0.246194918,0.155049021,1.394363172,-0.194878596,2,NA,6.365161685,7.882448366,38.8,NA,NA,,10,26.95353252,14.81343657,,3.703223223,62,0,9.2
MNG,2012,East Asia & Pacific,Upper middle income,8.365,NA,0.861627156,0.155049021,-0.439733047,1.509712696,-0.154501838,2,NA,12.31981973,8.121353207,38.8,NA,NA,,10,27.49445141,14.85019783,,2.63436474,63,0,9.255354297
MNG,2014,East Asia & Pacific,Upper middle income,7.38,NA,0.414983067,-0.439733047,NA,0.378822802,-0.693800513,2,NA,7.885225829,8.269210335,38.5,NA,NA,,10,28.35709615,14.88842753,,2.08662757,64.2,0,9.130179622
MUS,1996,Sub-Saharan Africa,Upper middle income,NA,1.990933032,0,0,NA,0,0,NA,NA,5.587843841,8.442524175,41.1,NA,NA,,10,27.35720015,13.94125824,,3.61831817,43.2,0,6.78991836
MUS,2000,Sub-Saharan Africa,Upper middle income,NA,2.752016504,0,NA,NA,0,NA,NA,NA,9.026614099,8.623395589,40.7,NA,NA,,10,25.75625767,13.98683268,,3.862473995,42.7,0,6.7
MWI,2004,Sub-Saharan Africa,Low income,2.895,NA,0.01183335,0.023666701,NA,0.031989609,-0.010063512,2,NA,5.420497694,5.918322106,46.6,NA,NA,,6,46.79884992,16.355224,,0.52705749,16.8,0,4.225313986
MWI,2008,Sub-Saharan Africa,Low income,5.36,NA,0,NA,0,NA,NA,1.5,NA,7.639736774,6.043169851,45.7,NA,NA,,6,46.51592147,16.47375646,,0.313369855,18.8,0,4.788523586
MWI,2010,Sub-Saharan Africa,Low income,2.875,NA,0,0,NA,NA,NA,2.5,NA,6.874065635,6.128762967,45.7,NA,NA,,6,46.2154882,16.53463884,,0.312765686,19.8,0,4.81
MWI,2012,Sub-Saharan Africa,Low income,2.015,NA,NA,NA,NA,NA,NA,2,NA,1.885799507,6.135321012,45.2,NA,NA,,6,45.7246477,16.59416242,,0.469495175,20.8,0,4.569124965
MYS,2002,East Asia & Pacific,Upper middle income,NA,0.92359759,0.064706505,0.001423645,-0.006533923,0.319269335,0.106137109,2.5,520.8643264,5.390988339,8.869934753,45.7,0.669829222,0,,3,32.37845033,17.00181406,,0.431353924,64.4,0,9.31527122
MYS,2004,East Asia & Pacific,Upper middle income,2.115,0.8841395,0.068271652,-0.006533923,-0.028984765,0.29205013,0.034699986,2.5,478.7578368,6.783437723,8.952326483,45.4,0.685388994,0,,3,31.08952933,17.0413266,,0.642781653,66.6,0,9.574078699
MYS,2006,East Asia & Pacific,Upper middle income,2.29,0.936953151,0.040631986,-0.028984765,0.00997357,0.25901987,-0.147575268,2.5,487.6645541,5.584847075,9.020832494,44.9,0.685388994,0,,3,29.99112286,17.07911368,,0.839306748,68.6,0,9.847692358
MYS,2008,East Asia & Pacific,Upper middle income,2.32,0.995021278,0.059722285,0.00997357,0.023455104,0.158241357,-0.070622165,2.5,462.615408,3.319594256,9.107243925,44.6,0.680834915,0.050094877,,6,29.0262291,17.11545265,,0.575819996,70.4,0,10.13249854
MYS,2010,East Asia & Pacific,Upper middle income,1.975,NA,0.059183083,0.023455104,-0.022891425,0.141944958,-0.026729031,2.5,413.9952941,6.980956773,9.112877145,44.1,0.799240987,0.114231499,,6,27.93121542,17.15171737,,0.432491586,72.2,0,10.44
NIC,1998,Latin America & Caribbean,Lower middle income,NA,5.657269371,4.056457825,1.415620613,0.777050639,6.420577432,-1.888963657,4,NA,3.711681448,7.100994046,52.4,NA,NA,,8,41.08742643,15.3985277,,4.314745845,54.2,0,5.322755314
NIC,2000,Latin America & Caribbean,Lower middle income,NA,6.523815802,5.182123263,0.777050639,-0.396877204,3.394405647,-0.165632612,4,678.136029,4.101590153,7.177420211,51.5,NA,NA,,8,39.6306912,15.43029336,,6.265505895,54.7,0,5.51
NIC,2002,Latin America & Caribbean,Lower middle income,NA,7.010426577,4.897280855,-0.396877204,2.756914592,4.238246607,-0.146829228,3,651.5688129,0.753938941,7.185684665,50.3,0.392742354,0,,8,38.09776373,15.45871859,,7.206827109,55.2,0,5.691641663
NIC,2004,Latin America & Caribbean,Lower middle income,12.145,9.788686989,6.70500374,2.756914592,3.309753305,8.242155429,6.57057311,2.5,597.1830275,5.31217052,7.236010463,48.8,0.397096941,0,,8,36.63393226,15.48504646,,8.951667579,55.6,0,5.879520705
NIC,2006,Latin America & Caribbean,Lower middle income,13.4,8.775110028,8.739945896,3.309753305,-1.334760783,25.70848726,23.7339706,2.5,604.4004769,3.804864617,7.289167091,47.3,0.397096941,0,,8,35.23192038,15.51116488,,10.31244626,56.2,0,6.087039496
NIC,2008,Latin America & Caribbean,Lower middle income,13.045,9.251361245,9.363296397,-1.334760783,4.485323259,31.69704868,-3.201084703,2.5,577.8138932,3.435716936,7.346333574,45.9,0.38278901,0.013789528,,9,33.95575945,15.5372956,,9.649326774,56.7,0,6.326679244
NIC,2010,Latin America & Caribbean,Lower middle income,13.915,7.452669914,12.47693457,4.485323259,-1.57443697,23.27129449,-11.66200729,2.5,479.4885329,4.410099117,7.330731461,45.2,0.471539658,0.035044064,,9,32.78882581,15.562573,,9.417006112,57.3,0,6.61
NIC,2012,Latin America & Caribbean,Lower middle income,12.1,7.025427973,12.21096639,-1.57443697,-1.846132903,12.63049512,-7.770789966,1.5,444.4994298,6.496136471,7.430919673,45.2,0.489165371,0.035769829,,9,31.63220754,15.58657536,,9.64963816,57.9,0,6.948521763
NLD,1996,Europe & Central Asia,High income: OECD,NA,1.306759614,0.132311008,0.076772863,0.011284204,0.106495679,0.05751784,6,NA,3.566719236,10.58724813,45.1,NA,NA,,10,18.43526949,16.55831626,,0.156407547,73.6,0,10.62245515
NLD,1998,Europe & Central Asia,High income: OECD,NA,1.226464151,0.111669778,0.011284204,0.123664693,0.121377052,0.005207461,6,NA,4.525415041,10.66229402,44.2,NA,NA,,10,18.4759572,16.56963034,,0.145930658,75.3,0,10.74026307
NLD,2000,Europe & Central Asia,High income: OECD,NA,1.219648398,0.214079465,0.123664693,0.021120843,0.144805214,0.073867186,6,527.989873,4.238763069,10.73928763,44.3,NA,NA,,10,18.46784679,16.58343297,,0.103152261,76.8,0,10.81
NLD,2002,Europe & Central Asia,High income: OECD,NA,1.233188507,0.263948556,0.021120843,0.040668643,0.24838835,0.096558506,5,511.211791,0.103629981,10.74741224,45.1,0.535158347,0,,10,18.41995412,16.59736429,,0.103928112,78.2,0,10.80646149
NLD,2004,Europe & Central Asia,High income: OECD,1.215,1.218253245,0.369226279,0.040668643,-0.037986913,0.215338348,-0.063692025,5,473.7896225,2.030706315,10.76215817,45.9,0.590982287,0,,10,18.3957851,16.60555719,,0.199425057,79.6,0,10.78891094
NLD,2006,Europe & Central Asia,High income: OECD,0.925,0.933809559,0.342908938,-0.037986913,-0.111191306,0.244893514,0.041977782,5,487.1544462,3.518636961,10.81417049,46.2,0.590982287,0,,10,18.25089102,16.60949996,,0.213576748,80.8,0,10.83720076
NLD,2008,Europe & Central Asia,High income: OECD,0.89,0.895552301,0.19804825,-0.111191306,-0.013839127,0.313616298,0.132220001,5,463.273251,1.699060778,10.86126743,46.3,0.593129361,0.045804258,,10,17.89453558,16.6155681,,0.176142597,81.9,0,11.01904114
NLD,2010,Europe & Central Asia,High income: OECD,0.9,0.920237629,0.168967193,-0.013839127,-0.001353616,0.507102753,0.02009702,5,409.5196099,1.402662177,10.8265206,46.2,0.674718196,0.127035248,,10,17.52224746,16.62584017,,0.205698138,82.9,0,11.39
